symbol,signal_date,entry_date,entry_price,volume_mult,range_position,ema_pct,nifty_change,breadth_pct,regime_ok,exit_1d,exit_3d,exit_5d,ret_1d,ret_3d,ret_5d
RECLTD.NS,2024-01-19,2024-01-23,482.0,2.0591505154147844,0.9085366080588716,6.140118138921952,0.746195718645537,66.2420382165605,True,434.75,470.1499938964844,492.04998779296875,-9.802904564315353,-2.458507490355939,2.085059708084803
IRFC.NS,2021-05-10,2021-05-11,22.350000381469727,3.1380000086171567,0.9062490686776474,4.575879215705926,0.8041422748121585,73.02631578947368,True,22.950000762939453,23.049999237060547,23.100000381469727,2.6845654193687793,3.1319858775984,3.355704640711422
SHRIRAMFIN.NS,2020-02-05,2020-02-06,220.69097900390625,3.0032833574428106,0.917059559407409,4.560728425204965,0.9140500467834434,57.99999999999999,True,237.49856567382812,235.18934631347656,237.4790802001953,7.615892025031244,6.569533279071497,7.60706272275493
SHRIRAMFIN.NS,2023-12-14,2023-12-15,423.3999938964844,2.2610306116523606,0.9063252478483163,5.058228322664342,1.2250087289956912,93.63057324840764,True,415.5400085449219,411.9100036621094,403.3699951171875,-1.85639713388474,-2.7137435994352304,-4.730750842711147
SHRIRAMFIN.NS,2025-06-06,2025-06-09,700.0,3.1086940319627763,0.9431325679932416,5.308594222320584,1.018752395450262,79.74683544303798,True,698.0,686.0499877929688,667.1500244140625,-0.2857142857142857,-1.99285888671875,-4.692853655133929
M&MFIN.NS,2022-01-12,2022-01-13,166.8000030517578,2.5503313032103825,0.9310355108977608,6.559638592052957,0.8673115731830494,80.76923076923077,True,166.9499969482422,167.39999389648438,160.10000610351562,0.08992439672667878,0.3597067348616212,-4.016784667661659
M&MFIN.NS,2025-09-16,2025-09-17,277.1000061035156,2.5240427386991335,0.904998779296875,4.571587208437661,0.6777256391098607,82.91139240506328,True,282.0,289.54998779296875,282.79998779296875,1.7683124462487,4.492956122419649,2.0570124734402913
TCS.NS,2019-04-15,2019-04-16,2120.0,2.721625919263544,0.9175127414682509,3.7577992633974655,0.40279653604204935,78.2312925170068,True,2131.800048828125,2161.449951171875,2183.449951171875,0.5566060767983491,1.9551863760318398,2.9929222250884435
TCS.NS,2023-07-14,2023-07-17,3510.0,3.0102766889739905,0.9409882004649757,6.58775904708056,0.7765114931427508,71.97452229299363,True,3491.699951171875,3470.050048828125,3368.300048828125,-0.5213689124821937,-1.1381752470619657,-4.037035645922365
TCS.NS,2024-07-12,2024-07-15,4235.7001953125,4.528624867688339,0.9300240990613432,6.063961129964219,0.7657573644356042,73.41772151898735,True,4169.2001953125,4315.5498046875,4287.35009765625,-1.5699883592704036,1.885157251293818,1.2193946682276788
